element_id,city,city_name,elem_no,w,h,xOffset,yOffset,life,special,attrs,img_editor,png_client
13057,13,machine,57,1,1,4,23,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem57_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem57_stand.png
13058,13,machine,58,1,1,4,21,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem58_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem58_stand.png
13059,13,machine,59,5,1,0,53,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem59_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem59_stand.png
13060,13,machine,60,2,1,-1,35,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem60_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem60_stand.png
13061,13,machine,61,2,1,-2,31,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem61_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem61_stand.png
13062,13,machine,62,2,1,0,31,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem62_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem62_stand.png
13063,13,machine,63,1,1,0,25,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem63_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem63_stand.png
13064,13,machine,64,1,1,2,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem64_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem64_stand.png
13065,13,machine,65,1,1,2,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem65_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem65_stand.png
13066,13,machine,66,1,1,1,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem66_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem66_stand.png
13067,13,machine,67,1,1,1,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem67_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem67_stand.png
13068,13,machine,68,1,1,1,17,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem68_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem68_stand.png
13069,13,machine,69,1,1,2,17,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem69_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem69_stand.png
13070,13,machine,70,1,1,1,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem70_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem70_stand.png
13071,13,machine,71,1,1,0,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem71_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem71_stand.png
13072,13,machine,72,1,1,1,20,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem72_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem72_stand.png
13073,13,machine,73,1,1,1,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem73_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem73_stand.png
13074,13,machine,74,1,1,1,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem74_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem74_stand.png
13075,13,machine,75,1,1,2,26,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem75_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem75_stand.png
13076,13,machine,76,2,1,0,37,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem76_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem76_stand.png
13077,13,machine,77,2,1,0,37,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem77_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem77_stand.png
13078,13,machine,78,1,1,0,-2,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem78_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem78_stand.png
13079,13,machine,79,10,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem79_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem79_stand.png
14001,14,box,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem1_stand.png
14002,14,box,2,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem2_stand.png
14003,14,box,3,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem3_stand.png
14004,14,box,4,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem4_stand.png
14007,14,box,7,1,1,-1,23,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem7_stand.png
14010,14,box,10,1,1,-5,9,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem10_stand.gif
14012,14,box,12,1,1,1,42,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem12_stand.png
14015,14,box,15,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem15_stand.png
14016,14,box,16,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem16_stand.png
14017,14,box,17,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem17_stand.png
14022,14,box,22,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem22_stand.png
14023,14,box,23,1,1,2,5,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem23_stand.png
14024,14,box,24,1,1,2,42,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem24_stand.png
14025,14,box,25,1,1,3,27,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem25_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem25_stand.png
14026,14,box,26,1,1,3,26,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem26_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem26_stand.png
14027,14,box,27,1,1,3,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem27_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem27_stand.png
14028,14,box,28,1,1,0,10,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem28_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem28_stand.png
14029,14,box,29,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem29_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem29_stand.png
14030,14,box,30,1,1,2,16,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem30_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem30_stand.png
14031,14,box,31,1,1,0,20,1,0x6,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem31_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem31_stand.gif
14032,14,box,32,1,1,3,26,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem32_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem32_stand.png
14033,14,box,33,1,1,2,16,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem33_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem33_stand.png
14034,14,box,34,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem34_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem34_stand.png
14035,14,box,35,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem35_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem35_stand.png
14036,14,box,36,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem36_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem36_stand.png
14037,14,box,37,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem37_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem37_stand.png
14038,14,box,38,1,1,3,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem38_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem38_stand.png
14039,14,box,39,1,1,1,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem39_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem39_stand.png
14040,14,box,40,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem40_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem40_stand.png
14041,14,box,41,1,1,2,18,1,0xa,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem41_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem41_stand.png
14042,14,box,42,1,1,1,11,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem42_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem42_stand.png
14043,14,box,43,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem43_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem43_stand.png
14044,14,box,44,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem44_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem44_stand.png
14045,14,box,45,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem45_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem45_stand.png
14046,14,box,46,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem46_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem46_stand.png
14047,14,box,47,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem47_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem47_stand.png
14048,14,box,48,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem48_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem48_stand.png
14049,14,box,49,1,1,2,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem49_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem49_stand.png
14100,14,box,100,1,1,2,12,1,0xa,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem100_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem100_stand.png
14101,14,box,101,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem101_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem101_stand.png
14102,14,box,102,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/box/elem102_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem102_stand.png
14103,14,box,103,1,1,1,14,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem103_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem103_stand.png
14104,14,box,104,1,1,1,13,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem104_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem104_stand.png
14105,14,box,105,1,1,2,5,1,0x6,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem105_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem105_stand.png
14106,14,box,106,1,1,3,22,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/box/elem106_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem106_stand.png
14107,14,box,107,3,3,4,38,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem107_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem107_stand.gif
14108,14,box,108,1,1,5,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem108_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem108_stand.png
14109,14,box,109,1,1,5,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem109_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem109_stand.png
14110,14,box,110,1,1,1,15,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem110_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem110_stand.png
14111,14,box,111,1,1,2,16,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem111_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem111_stand.png
14112,14,box,112,1,1,3,15,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem112_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem112_stand.png
14113,14,box,113,1,1,2,15,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem113_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem113_stand.png
14114,14,box,114,1,1,2,15,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem114_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem114_stand.png
14115,14,box,115,1,1,2,13,1,0x12,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem115_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem115_stand.png
14116,14,box,116,1,1,0,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/box/elem116_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem116_stand.png
14117,14,box,117,1,1,16,13,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/box/elem117_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem117_stand.png
14118,14,box,118,1,1,10,0,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/box/elem118_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem118_stand.png
14119,14,box,119,1,1,0,19,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/box/elem119_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem119_stand.png
14120,14,box,120,1,1,2,12,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem120_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem120_stand.png
14121,14,box,121,1,1,3,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem121_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem121_stand.png
14122,14,box,122,1,1,2,10,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem122_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem122_stand.png
14123,14,box,123,1,1,1,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem123_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem123_stand.png
14124,14,box,124,1,1,1,26,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem124_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem124_stand.png
14125,14,box,125,1,1,2,25,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem125_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem125_stand.png
14126,14,box,126,1,1,3,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem126_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem126_stand.png
14127,14,box,127,1,1,0,0,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/box/elem127_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/box/elem127_stand.png
15001,15,practice,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/practice/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem1_stand.png
15002,15,practice,2,1,1,5,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem2_stand.png
15003,15,practice,3,1,1,1,21,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem3_stand.png
15004,15,practice,4,1,1,2,20,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem4_stand.png
15005,15,practice,5,1,1,1,22,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem5_stand.png
15006,15,practice,6,1,1,-1,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem6_stand.png
15007,15,practice,7,1,1,4,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem7_stand.png
15008,15,practice,8,1,1,4,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem8_stand.png
15009,15,practice,9,3,2,4,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem9_stand.png
15010,15,practice,10,1,1,0,18,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/practice/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem10_stand.png
15011,15,practice,11,4,2,0,1,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem11_stand.png
15012,15,practice,12,1,1,0,22,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem12_stand.png
15013,15,practice,13,1,1,0,7,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem13_stand.png
15014,15,practice,14,1,1,0,15,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem14_stand.png
15015,15,practice,15,1,1,4,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem15_stand.png
15016,15,practice,16,1,1,5,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem16_stand.png
15017,15,practice,17,1,1,5,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem17_stand.png
15018,15,practice,18,1,1,4,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem18_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem18_stand.png
15019,15,practice,19,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/practice/elem19_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem19_stand.png
15020,15,practice,20,1,1,0,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem20_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem20_stand.png
15021,15,practice,21,1,1,1,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/practice/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem21_stand.png
15023,15,practice,23,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/practice/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/practice/elem23_stand.png
16001,16,exploration,1,2,2,2,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem1_stand.gif
16002,16,exploration,2,1,1,3,3,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem2_stand.gif
16003,16,exploration,3,3,1,2,3,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem3_stand.gif
16004,16,exploration,4,1,3,2,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem4_stand.gif
16005,16,exploration,5,1,1,1,0,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem5_stand.gif
16006,16,exploration,6,8,1,-7,9,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem6_stand.png
16007,16,exploration,7,4,1,5,-3,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem7_stand.png
16008,16,exploration,8,1,8,15,-11,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem8_stand.png
16009,16,exploration,9,1,4,0,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem9_stand.png
16010,16,exploration,10,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem10_stand.png
16011,16,exploration,11,1,1,7,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem11_stand.png
16012,16,exploration,12,2,2,4,11,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem12_stand.png
16013,16,exploration,13,4,1,9,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem13_stand.png
16014,16,exploration,14,1,4,7,10,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem14_stand.png
16015,16,exploration,15,3,3,6,6,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem15_stand.png
16016,16,exploration,16,1,1,2,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem16_stand.png
16017,16,exploration,17,3,1,1,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem17_stand.png
16018,16,exploration,18,1,3,2,2,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem18_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem18_stand.png
16019,16,exploration,19,2,2,1,1,-1,0x0,3840,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem19_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem19_stand.png
16020,16,exploration,20,1,1,1,0,2,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem20_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem20_stand.png
16021,16,exploration,21,1,4,1,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/exploration/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/exploration/elem21_stand.png
